

Escherichia coli O157:H7 Sakai (EHEC)
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
2533	-	ECs5003	15834257	-1	5081575	5082381	2
2533	-	ECs5002	15834256	-1	5081158	5081565	3
2533	-	ECs5001	15834255	-1	5080664	5081158	4
2533	-	ECs5000	15834254	-1	5079801	5080598	5
2534	-	ECs5005	15834259	1	5083746	5084618	1
2535	-	ECs5006	15834260	-1	5084619	5084891	1
2536	-	ECs5007	15834261	-1	5085144	5086493	1
2537	pgi	ECs5008	15834262	1	5087018	5088667	1
2538	-	ECs5009	15834263	1	5089180	5089422	1
2539	-	ECs5010	38704225	1	5089536	5090174	1
2540	-	ECs5011	15834265	1	5090171	5090908	1
2540	-	ECs5012	15834266	1	5090908	5093004	2
2541	-	ECs5013	15834267	1	5093599	5094009	1
2542	xylE	ECs5014	15834268	-1	5094053	5095528	1
2543	malE	ECs5017	15834271	-1	5098503	5099693	1
2543	malF	ECs5016	15834270	-1	5096805	5098349	2
2543	malG	ECs5015	15834269	-1	5095900	5096790	3
2544	-	ECs5018	15834272	1	5100058	5101173	1
2544	lamB	ECs5019	15834273	1	5101245	5102585	2
2545	-	ECs5020	15834274	1	5102736	5103656	1
2546	-	ECs5021	15834275	1	5103885	5105465	1
2547	ubiC	ECs5022	38704226	1	5105688	5106185	1
2547	ubiA	ECs5023	15834277	1	5106198	5107070	2
2548	-	ECs5024	162139732	-1	5107225	5109648	1
2549	-	ECs5025	15834279	1	5109819	5110187	1
2550	-	ECs5026	15834280	1	5110297	5110905	1
2550	-	ECs5027	162139731	1	5110978	5112303	2
2551	-	ECs5028	15834282	1	5112419	5112628	1
2552	-	ECs5029	38704227	-1	5112670	5113185	1
2553	-	ECs5030	15834284	1	5113504	5114400	1
2554	-	ECs5031	15834285	1	5114823	5115860	1
2555	pspG	ECs5032	38704228	1	5115994	5116236	1
2556	-	ECs5033	15834287	-1	5116402	5117385	1
2557	-	ECs5034	15834288	1	5117468	5118883	1
2557	alr	ECs5035	15834289	1	5118936	5120015	2
2558	-	ECs5036	15834290	1	5120268	5121461	1
2559	aphA	ECs5037	15834291	1	5122560	5123273	1
2560	-	ECs5038	15834292	1	5123384	5123800	1
2560	-	ECs5039	15834293	1	5123804	5124160	2
2561	uvrA	ECs5040	15834294	-1	5124195	5127017	1
2562	-	ECs5041	15834295	1	5127272	5127808	1
2563	-	ECs5042	38704230	-1	5127907	5128188	1
2564	-	ECs5043	15834297	1	5128617	5130203	1
2565	-	ECs5044	15834298	-1	5130206	5130529	1
2566	-	ECs5045	15834299	1	5130615	5131079	1
2567	-	ECs5046	15834300	1	5131625	5132974	1
2568	-	ECs5047	15834301	1	5133125	5134774	1
2569	-	ECs5048	15834302	-1	5134928	5136220	1
2570	-	ECs5050	15834304	-1	5138047	5138361	1
2570	actP	ECs5049	15834303	-1	5136401	5138050	2
2571	-	ECs5051	15834305	-1	5138562	5140520	1
2572	nrfA	ECs5052	15834306	1	5140913	5142349	1
2572	-	ECs5053	15834307	1	5142388	5142960	2
2572	-	ECs5054	15834308	1	5142957	5143628	3
2572	-	ECs5055	15834309	1	5143625	5144581	4
2572	-	ECs5056	15834310	1	5144661	5146319	5
2572	-	ECs5057	15834311	1	5146312	5146695	6
2572	-	ECs5058	15834312	1	5146692	5147288	7
2573	gltP	ECs5059	15834313	1	5147630	5148943	1
2574	-	ECs5060	15834314	-1	5149121	5149810	1
2575	-	ECs5061	15834315	-1	5149904	5152051	1
2576	-	ECs5065	15834319	-1	5156813	5157088	1
2576	-	ECs5064	15834318	-1	5155763	5156794	2
2576	-	ECs5063	38704231	-1	5153712	5155763	3
2576	-	ECs5062	15834316	-1	5152249	5153715	4
2577	-	ECs5066	15834320	-1	5157297	5159294	1
2578	-	ECs5067	15834321	1	5159573	5160280	1
2579	-	ECs5073	15834327	-1	5164819	5166339	1
2579	-	ECs5072	15834326	-1	5163848	5164822	2
2579	-	ECs5071	15834325	-1	5162888	5163829	3
2579	-	ECs5070	15834324	-1	5162150	5162833	4
2579	-	ECs5069	15834323	-1	5161275	5162135	5
2579	-	ECs5068	15834322	-1	5160277	5161278	6
2580	-	ECs5074	15834328	1	5166453	5168723	1
2581	-	ECs5089	15834343	-1	5180145	5180588	1
2581	-	ECs5088	15834342	-1	5179224	5180012	2
2581	-	ECs5087	15834341	-1	5178183	5179199	3
2581	-	ECs5086	15834340	-1	5177298	5178128	4
2581	-	ECs5085	15834339	-1	5176552	5177277	5
2581	-	ECs5084	15834338	-1	5176099	5176551	6
2581	phnH	ECs5083	15834337	-1	5175518	5176102	7
2581	-	ECs5082	15834336	-1	5174454	5175518	8
2581	-	ECs5081	15834335	-1	5173616	5174461	9
2581	phnK	ECs5080	15834334	-1	5172861	5173619	10
2581	-	ECs5079	15834333	-1	5172070	5172750	11
2581	-	ECs5078	15834332	-1	5170937	5172073	12
2581	-	ECs5077	15834331	-1	5170380	5170937	13
2581	-	ECs5076	15834330	-1	5169958	5170383	14
2581	phnP	ECs5075	15834329	-1	5169198	5169956	15
2582	-	ECs5090	15834344	-1	5180847	5181182	1
2583	-	ECs5091	15834345	1	5181584	5183812	1
2583	-	ECs5092	38704233	1	5183809	5184687	2
2584	-	ECs5093	15834347	1	5184951	5186453	1
2585	-	ECs5096	15834350	-1	5188396	5190069	1
2585	-	ECs5095	15834349	-1	5187731	5188399	2
2585	-	ECs5094	15834348	-1	5186630	5187721	3
2586	-	ECs5098	15834352	-1	5191617	5192378	1
2586	-	ECs5097	15834351	-1	5190143	5191480	2
2587	-	ECs5099	15834353	-1	5192703	5194973	1
2588	-	ECs5100	15834354	-1	5195169	5196077	1
2589	-	ECs5101	15834355	1	5196360	5197715	1
2589	-	ECs5102	15834356	1	5197830	5199239	2
2590	-	ECs5103	15834357	-1	5199378	5200007	1
2591	-	ECs5105	15834359	-1	5201854	5203194	1
2591	-	ECs5104	15834358	-1	5200130	5201776	2
2592	-	ECs5107	15834361	-1	5204481	5206112	1
2592	-	ECs5106	15834360	-1	5203765	5204484	2
2593	-	ECs5108	15834362	1	5206293	5206523	1
2593	-	ECs5109	15834363	1	5206535	5206807	2
2594	-	ECs5110	15834364	1	5207034	5207330	1
2595	lysS	ECs5111	15834365	-1	5207650	5209167	1
2596	cadB	ECs5114	15834368	-1	5213147	5214481	1
2596	-	ECs5113	15834367	-1	5210920	5213067	2
2596	-	ECs5112	15834366	-1	5209404	5210861	3
2597	-	ECs5115	15834369	-1	5214847	5216385	1
2598	-	ECs5118	15834372	-1	5219469	5219807	1
2598	dipZ	ECs5117	15834371	-1	5217796	5219493	2
2598	-	ECs5116	15834370	-1	5217184	5217783	3
2599	aspA	ECs5120	38704234	-1	5221342	5222778	1
2599	-	ECs5119	15834373	-1	5219923	5221224	2
2600	fxsA	ECs5121	15834375	1	5223115	5223591	1
2601	-	ECs5122	15834376	-1	5223607	5224863	1
2602	groES	ECs5123	15834377	1	5225139	5225432	1
2602	groEL	ECs5124	15834378	1	5225476	5227122	2
2603	-	ECs5125	15834379	1	5227227	5227613	1
2604	-	ECs5126	15834380	-1	5227806	5228675	1
2605	-	ECs5127	15834381	-1	5228910	5229938	1
2606	-	ECs5128	15834382	1	5229980	5230546	1
2607	-	ECs5130	15834384	-1	5231470	5232003	1
2608	-	ECs5135	15834389	-1	5234790	5236598	1
2608	-	ECs5134	15834388	-1	5234063	5234797	2
2608	-	ECs5133	15834387	-1	5233657	5234052	3
2608	-	ECs5132	15834386	-1	5233287	5233646	4
2608	ampC	ECs5131	15834385	-1	5232091	5233224	5
2609	-	ECs5136	38704236	1	5236923	5237900	1
2610	-	ECs5137	15834391	1	5238077	5239621	1
2611	psd	ECs5139	15834393	-1	5243117	5244085	1
2611	-	ECs5138	15834392	-1	5239772	5243095	2
2612	-	ECs5140	38704237	-1	5244182	5245234	1
2613	-	ECs5141	38704238	1	5245329	5245874	1
2614	-	ECs5142	15834397	1	5247791	5249338	1
2614	-	ECs5144	15834398	1	5249310	5249771	2
2614	-	ECs5145	15834399	1	5249790	5251127	3
2614	mutL	ECs5146	15834400	1	5251137	5252984	4
2614	miaA	ECs5147	15834401	1	5252977	5253927	5
2614	hfq	ECs5148	15834402	1	5254013	5254321	6
2614	-	ECs5149	15834403	1	5254398	5255678	7
2614	-	ECs5150	15834404	1	5255764	5257023	8
2614	-	ECs5151	15834405	1	5257026	5258030	9
2614	-	ECs5152	15834406	1	5258112	5258309	10
2615	-	ECs5143	15834396	-1	5246653	5247792	1
2616	-	ECs5153	15834407	1	5258413	5259711	1
2617	-	ECs5154	15834408	1	5259916	5260341	1
2617	-	ECs5155	38704239	1	5260380	5262821	2
2617	-	ECs5156	15834410	1	5263002	5263733	3
2618	-	ECs5157	15834411	1	5263860	5264261	1
2618	-	ECs5158	15834412	1	5264280	5264978	2
2618	-	ECs5159	15834413	1	5265029	5265688	3
2618	-	ECs5160	15834414	1	5265706	5266104	4
2618	-	ECs5161	15834415	1	5266114	5266752	5
2618	-	ECs5162	15834416	1	5266755	5267918	6
2619	-	ECs5163	162139725	1	5267987	5269627	1
2620	-	ECs5164	38704241	-1	5269744	5270031	1
2621	-	ECs5165	38704242	-1	5270168	5270497	1
2622	-	ECs5166	15834420	1	5270679	5271428	1
2623	-	ECs5168	15834422	-1	5272288	5273358	1
2623	-	ECs5167	15834421	-1	5271425	5272180	2
2624	ulaA	ECs5169	38704243	1	5273707	5275104	1
2624	-	ECs5170	15834424	1	5275120	5275425	2
2624	-	ECs5171	15834425	1	5275435	5275899	3
2624	ulaD	ECs5172	15834426	1	5275913	5276563	4
2624	-	ECs5173	15834427	1	5276573	5277427	5
2624	sgaE	ECs5174	15834428	1	5277427	5278113	6
2625	-	ECs5175	15834429	-1	5278242	5278517	1
2626	rpsF	ECs5176	15834430	1	5278844	5279239	1
2626	-	ECs5177	15834431	1	5279246	5279560	2
2626	rpsR	ECs5178	15834432	1	5279565	5279792	3
2626	rplI	ECs5179	15834433	1	5279834	5280283	4
2627	-	ECs5180	15834434	-1	5280354	5281148	1
2628	-	ECs5181	15834435	1	5281522	5281917	1
2629	-	ECs5182	15834436	-1	5281771	5282202	1
2630	-	ECs5183	38704244	1	5282210	5283418	1
2631	-	ECs5184	15834438	-1	5283553	5284227	1
2632	-	ECs5185	38704245	1	5284409	5285029	1
2633	-	ECs5186	15834440	1	5285338	5286750	1
2634	-	ECs5187	15834441	-1	5286795	5287457	1
2635	-	ECs5188	15834442	-1	5287565	5288539	1
2636	-	ECs5189	38704246	1	5289587	5289967	1
2637	-	ECs5190	15834443	-1	5288638	5289498	1
2638	cpdB	ECs5191	15834445	-1	5290085	5292028	1
2639	-	ECs5192	15834446	1	5292218	5292958	1
2640	-	ECs5193	15834447	1	5293170	5294108	1
2641	-	ECs5194	15834448	-1	5294171	5294725	1
2642	-	ECs5195	15834449	1	5295011	5295256	1
2643	-	ECs5196	15834450	-1	5295352	5296695	1
2644	-	ECs5197	15834451	-1	5297018	5297656	1
2645	-	ECs5198	15834452	1	5297862	5299595	1
2645	-	ECs5199	15834453	1	5299592	5303371	2
2645	-	ECs5200	15834454	1	5303374	5303715	3
2646	-	ECs5201	15834455	-1	5303456	5303725	1
2647	-	ECs5202	15834456	1	5303921	5304178	1
2647	-	ECs5203	15834457	1	5304172	5304522	2
2648	-	ECs5204	15834458	-1	5304602	5305132	1
2649	-	ECs5205	15834459	1	5305442	5306398	1
2649	-	ECs5206	15834460	1	5306538	5308040	2
2649	-	ECs5207	15834461	1	5308051	5309076	3
2649	-	ECs5208	15834462	1	5309087	5310058	4
2650	-	ECs5209	15834463	-1	5310091	5311089	1
2651	-	ECs5210	15834464	1	5311265	5312638	1
2652	-	ECs5211	15834465	-1	5312794	5313345	1
2653	tldE	ECs5212	15834466	1	5313439	5314791	1
2654	-	ECs5213	38704247	1	5314975	5315361	1
2655	-	ECs5215	15834469	-1	5316060	5318198	1
2655	nrdG	ECs5214	15834468	-1	5315406	5315870	2
2656	treR	ECs5218	15834472	-1	5321837	5322784	1
2656	-	ECs5217	15834471	-1	5320297	5321718	2
2656	-	ECs5216	15834470	-1	5318592	5320247	3
2657	-	ECs5219	15834473	1	5323163	5325859	1
2658	-	ECs5224	15834477	-1	5327937	5328071	1
2658	pyrB	ECs5222	15834476	-1	5326998	5327933	2
2658	-	ECs5221	15834475	-1	5326524	5326985	3
2658	-	ECs5220	15834474	-1	5326065	5326490	4
2659	-	ECs5226	15834480	-1	5328878	5329591	1
2659	-	ECs5225	15834479	-1	5328352	5328747	2
2660	-	ECs5228	38704248	1	5329662	5330255	1
2661	-	ECs5229	38704249	1	5330400	5330852	1
2662	-	ECs5230	15834484	1	5330975	5332747	1
2663	-	ECs5231	15834485	-1	5332804	5333808	1
2664	-	ECs5232	15834486	1	5333970	5334386	1
2665	-	ECs5233	38704250	-1	5334432	5334935	1
2666	-	ECs5234	15834488	1	5335128	5336324	1
2667	-	ECs5236	15834490	-1	5339234	5339677	1
2667	valS	ECs5235	15834489	-1	5336379	5339234	2
2668	-	ECs5237	15834491	-1	5340031	5341542	1
2669	-	ECs5238	15834492	1	5341809	5342909	1
2669	-	ECs5239	38704251	1	5342909	5343991	2
2670	-	ECs5240	15834494	-1	5344152	5345654	1
2671	-	ECs5241	38704252	-1	5345784	5346803	1
2672	-	ECs5242	15834496	1	5347174	5349123	1
2673	-	ECs5243	15834497	1	5349323	5349649	1
2673	-	ECs5244	15834498	1	5349646	5350536	2
2674	-	ECs5245	15834499	-1	5350719	5351003	1
2675	-	ECs5246	15834500	-1	5351218	5351550	1
2676	-	ECs5247	15834501	-1	5352114	5352290	1
2677	-	ECs5248	15834502	-1	5352554	5353021	1
2678	-	ECs5249	15834503	1	5353208	5353783	1
2679	-	ECs5250	15834504	-1	5353982	5355298	1
2680	-	ECs5251	15834505	-1	5355450	5356223	1
2681	-	ECs5252	15834506	1	5356340	5356804	1
2682	-	ECs5253	15834507	1	5357520	5358347	1
2682	-	ECs5591	38704253	1	5358407	5358574	2
2683	-	ECs5255	15834509	-1	5359645	5359971	1
2683	-	ECs5254	15834508	-1	5358807	5359658	2
2684	-	ECs5257	15834511	-1	5361306	5362013	1
2684	-	ECs5256	15834510	-1	5360199	5361302	2
2685	-	ECs5258	15834512	-1	5362020	5363672	1
2686	-	ECs5259	15834513	1	5363890	5367243	1
2686	-	ECs5260	15834514	1	5367243	5373557	2
2687	-	ECs5261	15834515	1	5373808	5376639	1
2687	-	ECs5262	15834516	1	5376642	5381576	2
2687	-	ECs5263	15834517	1	5381576	5387917	3
2687	-	ECs5264	15834518	1	5387914	5390028	4
2688	-	ECs5267	15834521	-1	5391157	5391399	1
2688	-	ECs5266	15834520	-1	5390981	5391211	2
2688	-	ECs5265	15834519	-1	5390793	5390975	3
2689	-	ECs5268	15834522	-1	5391522	5392502	1
2690	-	ECs5270	38704255	-1	5393693	5394409	1
2690	-	ECs5269	15834523	-1	5392567	5393781	2
2691	-	ECs5271	15834525	1	5395865	5396467	1
2692	-	ECs5272	15834526	1	5396945	5397541	1
2693	-	ECs5273	15834527	1	5398006	5398554	1
2693	-	ECs5274	15834528	1	5398511	5399158	2
2693	-	ECs5275	38704256	1	5399246	5399920	3
2693	-	ECs5276	15834530	1	5399987	5402623	4
2693	-	ECs5277	15834531	1	5402633	5403163	5
2693	-	ECs5278	15834532	1	5403176	5403679	6
2693	-	ECs5279	15834533	1	5403699	5404601	7
2694	-	ECs5280	15834534	-1	5404775	5406118	1
2695	-	ECs5281	15834535	1	5406458	5407642	1
2695	-	ECs5282	15834536	1	5407723	5409183	2
2695	-	ECs5283	15834537	1	5409398	5410171	3
2696	-	ECs5284	38704257	-1	5410312	5411136	1
2697	iraD	ECs5285	38704258	1	5411815	5412207	1
2698	-	ECs5288	15834542	-1	5414819	5415514	1
2698	-	ECs5287	15834541	-1	5414361	5414822	2
2698	-	ECs5286	15834540	-1	5413176	5414348	3
2699	-	ECs5289	38704259	1	5415707	5416096	1
2700	-	ECs5290	15834544	-1	5416459	5421198	1
2701	-	ECs5292	15834546	-1	5421500	5421700	1
2701	-	ECs5291	15834545	-1	5421264	5421455	2
2702	-	ECs5293	15834547	-1	5421911	5423089	1
2703	-	ECs5294	15834548	-1	5423157	5424146	1
2704	-	ECs5295	15834549	-1	5424265	5426472	1
2705	-	ECs5296	15834550	-1	5426784	5427050	1
2706	-	ECs5298	38704260	-1	5427824	5428975	1
2706	-	ECs5297	15834551	-1	5427047	5427814	2
2707	-	ECs5300	15834554	-1	5430403	5431635	1
2707	-	ECs5299	15834553	-1	5429091	5430362	2
2708	-	ECs5301	15834555	1	5432102	5432884	1
2709	-	ECs5302	15834556	-1	5433302	5434714	1
2710	-	ECs5303	15834557	1	5434891	5435055	1
2711	-	ECs5304	15834558	1	5435152	5436033	1
2711	-	ECs5305	15834559	1	5436081	5437244	2
2712	-	ECs5308	15834562	-1	5441143	5443575	1
2712	-	ECs5307	15834561	-1	5439607	5441088	2
2712	-	ECs5306	15834560	-1	5437853	5439607	3
2713	-	ECs5309	15834563	1	5443853	5444137	1
2713	-	ECs5310	15834564	1	5444146	5445504	2
2714	-	ECs5313	15834567	-1	5446793	5448958	1
2714	-	ECs5312	15834566	-1	5446540	5446743	2
2714	-	ECs5311	38704262	-1	5445573	5446529	3
2715	-	ECs5314	15834568	-1	5449236	5449778	1
2716	-	ECs5315	15834569	1	5450007	5451671	1
2717	-	ECs5316	15834570	-1	5451720	5453081	1
2718	-	ECs5317	15834571	-1	5453296	5454102	1
2719	-	ECs5318	15834572	1	5454334	5455371	1
2720	-	ECs5319	162139730	-1	5455508	5457799	1
2721	-	ECs5322	15834576	-1	5459336	5459875	1
2721	-	ECs5321	15834575	-1	5458596	5459333	2
2721	-	ECs5320	15834574	-1	5458053	5458550	3
2722	-	ECs5324	38704263	-1	5460446	5461270	1
2722	-	ECs5323	229544777	-1	5459982	5460455	2
2723	-	ECs5325	15834579	1	5461837	5462562	1
2723	-	ECs5326	162139729	1	5462574	5463197	2
2724	-	ECs5327	15834581	-1	5463235	5464023	1
2725	-	ECs5328	38704264	1	5464125	5464400	1
2726	rsmC	ECs5329	15834583	-1	5464715	5465746	1
2727	-	ECs5330	15834584	1	5465849	5466262	1
2727	rimI	ECs5331	15834585	1	5466231	5466677	2
2727	-	ECs5332	15834586	1	5466692	5467369	3
2728	prfC	ECs5333	15834587	1	5467460	5469049	1
2729	-	ECs5334	15834588	1	5469442	5470047	1
2730	-	ECs5335	15834589	1	5470457	5471530	1
2731	-	ECs5336	15834590	1	5471671	5472309	1
2732	-	ECs5337	15834591	-1	5472523	5473386	1
2733	-	ECs5340	15834594	1	5475165	5475944	1
2733	-	ECs5595	38704265	1	5476071	5476202	2
2733	deoA	ECs5341	15834595	1	5476199	5477392	3
2733	-	ECs5342	15834596	1	5477444	5478667	4
2733	deoD	ECs5343	15834597	1	5478724	5479443	5
2734	-	ECs5345	15834599	-1	5479899	5481587	1
2734	-	ECs5344	15834598	-1	5479604	5479867	2
2735	serB	ECs5346	15834600	1	5481693	5482661	1
2735	-	ECs5347	15834601	1	5482710	5484092	2
2735	-	ECs5348	162139728	1	5484113	5485345	3
2736	-	ECs5349	15834603	-1	5485653	5487320	1
2737	-	ECs5350	162139727	1	5487531	5489468	1
2738	-	ECs5351	15834605	1	5489558	5489884	1
2739	yjjX	ECs5352	162139726	-1	5490031	5490543	1
2740	-	ECs5353	15834607	1	5490595	5491242	1
2741	-	ECs5354	15834608	-1	5491239	5492108	1
2742	-	ECs5355	15834609	1	5492319	5492792	1
2742	-	ECs5356	15834610	1	5492805	5493494	2
2742	-	ECs5357	15834611	1	5493494	5494918	3
2742	-	ECs5358	15834612	1	5494976	5496328	4
2743	-	ECs5359	15834613	-1	5496388	5497104	1
2744	-	ECs5360	15834614	1	5497200	5497340	1
2745	-	ECs5361	15834615	1	5497740	5498426	1
2746	-	ECs5362	38704266	-1	38420	38638	1
2747	-	ECs5363	38703844	1	122063	122284	1
2748	-	ECs5365	38703850	-1	217269	217487	1
2748	-	ECs0191	15829445	-1	217022	217282	2
2749	rrsH	ECs5366		1	227102	228643	1
2750	ileV	ECs5367		1	228712	228788	1
2750	alaV	ECs5368		1	228831	228906	2
2751	rrlH	ECs5369		1	229090	231992	1
2752	rrfH	ECs5370		1	232085	232204	1
2752	aspU	ECs5371		1	232257	232333	2
2753	aspV	ECs5372		1	240481	240557	1
2754	thrW	ECs5373		1	299982	300057	1
2755	-	ECs5374	38703851	1	317658	317828	1
2756	-	ECs5376	38703855	1	372970	373221	1
2757	-	ECs5377	38703857	1	394366	394806	1
2758	argU	ECs5379		1	657182	657258	1
2759	-	ECs5382	38703880	1	713651	713848	1
2760	-	ECs5383	38703882	-1	724684	724872	1
2761	metT	ECs5390		-1	777220	777296	1
2761	leuW	ECs5389		-1	777125	777209	2
2761	glnU	ECs5388		-1	777027	777101	3
2761	glnW	ECs5387		-1	776918	776992	4
2761	metU	ECs5386		-1	776826	776902	5
2761	glnV	ECs5385		-1	776703	776777	6
2761	glnX	ECs5384		-1	776591	776665	7
2762	lysT	ECs5392		1	864979	865054	1
2762	valT	ECs5393		1	865090	865165	2
2762	lysW	ECs5394		1	865168	865243	3
2762	valZ	ECs5395		1	865295	865370	4
2762	lysY	ECs5396		1	865374	865449	5
2763	lysZ	ECs5397		1	865596	865671	1
2764	-	ECs5398	38703891	-1	895353	895997	1
2765	-	ECs5400	38703897	-1	1001386	1001772	1
2765	-	ECs5399	38703896	-1	1001067	1001396	2
2766	serW	ECs5401		-1	1056961	1057048	1
2767	serT	ECs5407		-1	1210746	1210833	1
2768	-	ECs5411	38703920	1	1319757	1319966	1
2769	-	ECs5412	38703924	1	1375471	1375668	1
2770	-	ECs5413	38703925	1	1397159	1397299	1
2771	-	ECs5414	38703926	1	1425231	1425428	1
2772	-	ECs5415	38703927	-1	1431155	1431346	1
2773	serX	ECs5416		-1	1456705	1456792	1
2774	-	ECs5417	38703937	-1	1561486	1561731	1
2775	-	ECs5419	38703939	1	1587285	1587584	1
2776	-	ECs5420	38703941	-1	1597034	1597165	1
2777	-	ECs5422	38703949	1	1702104	1702307	1
2778	-	ECs5423	38703950	1	1722990	1723208	1
2779	tyrV	ECs5424		-1	1732289	1732373	1
2780	tyrT	ECs5425		-1	1732583	1732667	1
2781	-	ECs5426	38703952	1	1751521	1751805	1
2782	-	ECs5428	38703953	-1	1763316	1763615	1
2783	argO3	ECs5430		1	1774098	1774174	1
2784	-	ECs5431	38703954	-1	1779960	1780205	1
2785	-	ECs5432	38703957	-1	1845142	1845315	1
2786	ileZ4	ECs5434		1	1940568	1940643	1
2786	tRNA25	ECs5435		1	1940651	1940730	2
2786	argO4	ECs5436		1	1940744	1940820	3
2787	-	ECs5437	38703969	-1	1947258	1947503	1
2788	-	ECs5439	38703972	1	1978560	1978826	1
2789	-	ECs5440	38703974	-1	2009431	2009580	1
2790	-	ECs5441	38703981	1	2050312	2050521	1
2791	-	ECs5442	38703982	1	2051029	2051208	1
2792	-	ECs5444	38703990	-1	2146972	2147367	1
2793	-	ECs5446	38703993	1	2186145	2186306	1
2794	-	ECs5452	38703995	1	2237108	2237254	1
2795	ileZ6	ECs5455		-1	2240660	2240735	1
2795	argN4	ECs5454		-1	2240576	2240652	2
2795	argO6	ECs5453		-1	2240486	2240562	3
2796	-	ECs5456	38703996	-1	2243501	2243713	1
2797	-	ECs5458	38703998	1	2250110	2250328	1
2798	-	ECs5460	38704001	1	2312013	2312213	1
2799	valV	ECs5461		1	2346146	2346222	1
2799	valW	ECs5462		1	2346227	2346303	2
2800	-	ECs5463	38704020	1	2510779	2510994	1
2801	-	ECs5464	38704030	-1	2588660	2588911	1
2802	-	ECs5465	38704031	1	2595658	2595864	1
2802	-	ECs2622	15831876	1	2595881	2596084	2
2802	-	ECs2623	15831877	1	2596106	2596456	3
2802	-	ECs2624	15831878	1	2596467	2596745	4
2802	-	ECs2625	15831879	1	2596757	2596999	5
2803	glyW	ECs5468		-1	2614313	2614388	1
2803	cysT	ECs5467		-1	2614186	2614259	2
2803	leuZ	ECs5466		-1	2614087	2614173	3
2804	-	ECs5470	38704038	-1	2690892	2691032	1
2805	ileZ7	ECs5473		-1	2697930	2698005	1
2805	argN5	ECs5472		-1	2697846	2697922	2
2805	argO7	ECs5471		-1	2697756	2697832	3
2806	serU	ECs5474		-1	2712036	2712125	1
2807	asnT	ECs5475		1	2713117	2713192	1
2808	asnW	ECs5476		-1	2727498	2727573	1
2809	asnU	ECs5477		1	2729322	2729397	1
2810	asnV	ECs5478		1	2731730	2731805	1
2811	-	ECs5479	38704044	1	2780370	2780600	1
2812	-	ECs5480	38704054	1	2918740	2918988	1
2813	-	ECs5481	38704055	1	2940687	2940974	1
2813	-	ECs3009	15832263	1	2940971	2941327	2
2813	-	ECs3010	15832264	1	2941324	2941686	3
2814	proL	ECs5483		1	3021141	3021217	1
2815	-	ECs5484	38704064	1	3043126	3043344	1
2816	-	ECs5487	38704074	1	3166415	3166636	1
2817	argW	ECs5488		1	3192908	3192982	1
2818	alaW	ECs5490		-1	3244939	3245014	1
2818	alaX	ECs5489		-1	3244824	3244899	2
2819	valU	ECs5491		1	3249460	3249535	1
2819	valX	ECs5492		1	3249580	3249655	2
2819	valY	ECs5493		1	3249702	3249777	3
2819	lysV	ECs5494		1	3249782	3249857	4
2820	-	ECs5497	38704096	-1	3345262	3345414	1
2821	rrfG	ECs5499		-1	3446266	3446385	1
2822	rrlG	ECs5500		-1	3446478	3449380	1
2823	gltW	ECs5501		-1	3449574	3449649	1
2824	rrsG	ECs5502		-1	3449735	3451276	1
2825	ssrA	ECs5503		1	3475507	3475962	1
2826	ileY	ECs5504		-1	3507947	3508022	1
2827	argQ	ECs5505		-1	3541942	3542018	1
2828	argY	ECs5507		-1	3542260	3542336	1
2828	argZ	ECs5506		-1	3542121	3542197	2
2829	serV	ECs5509		-1	3542481	3542573	1
2829	argV	ECs5508		-1	3542401	3542477	2
2830	metZ	ECs5512		1	3669787	3669863	1
2830	metW	ECs5513		1	3669897	3669973	2
2830	metV	ECs5514		1	3670007	3670083	3
2831	glyU	ECs5515		-1	3737314	3737387	1
2832	pheV	ECs5517		1	3851960	3852035	1
2833	-	ECs5518	38704134	-1	3861082	3861276	1
2834	ileX	ECs5519		1	3955129	3955204	1
2835	metY	ECs5521		-1	4060711	4060787	1
2836	rrfD	ECs5525		-1	4158673	4158792	1
2836	thrV	ECs5524		-1	4158585	4158660	2
2836	rrfF	ECs5523		-1	4158428	4158547	3
2837	rrlD	ECs5526		-1	4158885	4161787	1
2838	ileU	ECs5528		-1	4162089	4162165	1
2838	alaU	ECs5527		-1	4161971	4162046	2
2839	rrsD	ECs5529		-1	4162234	4163775	1
2840	-	ECs5531	38704159	-1	4189674	4189868	1
2840	-	ECs4189	15833443	-1	4189125	4189601	2
2841	-	ECs5533	38704174	-1	4401029	4401307	1
2842	proK	ECs5535		-1	4450439	4450515	1
2843	-	ECs5536	38704180	-1	4471583	4471882	1
2844	-	ECs5537	38704189	-1	4564893	4565150	1
2845	selC	ECs5538		1	4580769	4580863	1
2846	-	ECs5539	38704191	1	4603740	4603943	1
2847	-	ECs5540	38704192	1	4626480	4626842	1
2848	-	ECs5541	38704194	1	4643450	4643740	1
2849	-	ECs5542	38704199	-1	4693117	4693323	1
2850	rrsC	ECs5543		1	4735252	4736793	1
2851	gltU	ECs5544		1	4736879	4736954	1
2852	rrlC	ECs5545		1	4737148	4740052	1
2853	rrfC	ECs5546		1	4740145	4740264	1
2853	aspT	ECs5547		1	4740317	4740392	2
2853	trpT	ECs5548		1	4740401	4740476	3
2854	argX	ECs5550		1	4775781	4775857	1
2854	hisR	ECs5551		1	4775916	4775991	2
